GeneName	0h	1h	4h	10h	20h	36h	48h	72h	168h	4w
Eif3h	5.913381208	5.690438789	5.58329432	5.698476661	5.758579636	5.877209146	5.936483185	6.010999046	5.575248835	5.609400486
Eif3i	3.848940445	3.774357343	3.720078984	3.933829166	4.112872277	4.003349873	3.951494098	3.968613675	3.637522722	3.684021528
Eif3j	2.981723281	2.917985837	3.10428411	3.506943239	3.178792554	3.261225926	3.151829497	3.243998544	3.031577839	2.897140649
Eif3k	4.951464464	4.737166504	4.754582826	5.155099185	4.989287257	5.198893996	5.170243672	5.071583869	4.66984328	4.620684511
Eif3l	4.672158961	4.750995397	4.754688908	5.11835214	5.033019944	5.242614931	5.380870467	5.258843675	4.928700427	4.811796635
Eif3m	4.136829871	4.012859707	4.153981026	4.498089346	3.969047454	4.298698335	4.329793552	4.204283454	3.985736169	4.090438096
Eif4a1	5.365241222	5.428663393	6.137951013	6.366669037	5.876763456	6.180320323	5.943887983	5.953569072	5.208766684	5.442990806
Eif4a2	5.300559926	5.098810836	4.802040023	4.967411659	4.522693962	4.709319226	4.461081342	4.435931764	5.027729313	5.231664592
Eif4a3	3.720823763	3.615405317	3.914852928	3.895727904	3.674337138	4.089967342	4.097968938	3.881601975	3.55663476	3.561522126
Eif4b	5.360102897	5.440974596	4.625371185	5.016473341	4.848748824	4.99868237	5.140394774	4.992691329	5.468640869	5.506430265
Eif4e	3.653842814	3.687048586	3.974333935	4.419058747	4.24667444	4.277412185	4.778246407	4.673749045	3.939043374	3.691525232
Eif4e2	1.913633134	1.931853719	2.020681218	2.368961474	2.29933199	2.372122495	2.53596435	2.406763794	2.088276302	2.011605962
Eif4e3	-6.675024944				-6.380184212		-6.730201793		-6.510204919	
Eif4e3	-0.188470698	-0.412423734	-0.909681992	-0.09988526	-0.051475368	0.281486841	0.687881972	0.448490418	0.603935392	-0.336785058
Eif4ebp1	4.567758267	4.35842624	4.290203753	4.326434219	4.310557248	4.690192726	4.824584906	4.491364734	4.423323965	4.277216855
Eif4ebp2	4.27492893	4.817114412	4.551177891	4.78508868	4.836289311	5.068914036	5.06162054	5.232146046	5.077292598	5.197695432
Eif4ebp3	0.419805584	2.04806743	2.99913335	1.84380534	0.342212233	1.019274161	-0.902993114	-0.283723941	-1.608148353	-0.020940912
Eif4enif1	1.31116311	1.256143293	1.576616985	1.989877383	1.860072076	2.116866436	2.157910305	2.136753106	1.63863417	1.414280092
Eif4g1	5.216171756	5.654335475	5.751310938	6.307483118	6.228256019	6.217596615	6.125790268	6.05565035	5.813748228	5.800472912
Eif4g2	5.111587278	5.17705324	5.440614193	5.933590134	5.82626341	5.691720198	5.902520323	5.681950311	5.339717212	5.367248325
Eif4g3	1.785597832	2.045599189	1.790787588	2.339601064	2.319140249	2.325779539	2.274837183	2.376379316	2.114853287	2.242067005
Eif4h	5.386907605	5.396674846	5.440306747	5.794929745	5.511720207	5.781342658	5.745971382	5.710137635	5.466780965	5.488286638
Eif5	5.63243695	5.610607456	5.321820236	6.439931855	5.94845362	6.064032099	5.609514072	5.243140853	5.645145468	5.831731064
Eif5a	6.75795993	6.625226892	6.544487908	6.870111046	6.944387071	7.109410321	7.043194305	7.10663682	6.630974346	6.53050008
Eif5a2	-4.539688771	-4.350017221	-4.764997764	-4.998272904	-4.50255903	-4.169156763	-4.040903222	-4.797925478	-4.399749199	-4.230676852
Eif5b	2.879195145	2.765877148	2.662628376	3.148087557	3.000216247	2.948783324	3.296864699	3.241588769	3.037251317	2.924860732
Eif6	3.227165974	3.457238137	4.543955373	4.939126714	4.191947729	4.515062925	4.413374553	4.257687258	3.531827495	3.279254915
Elac1	0.451115697	0.459909499	0.834245772	0.65410452	0.531219437	-0.125842	-0.276280626	-0.084033313	0.652751087	0.855794026
Elac2	2.345273248	2.586988554	2.732946372	2.869923409	2.836318985	2.719378515	2.756209282	2.810476121	2.734464146	2.820421606
Elane	-3.291950097	-4.479312254	-4.704566666	-2.821222618	-1.690778276	-2.079732307	-0.587905366	-0.973336497	-2.197038278	-3.322369121
Elavl1	2.15099775	2.236191201	2.287883851	2.37414695	2.38577806	2.50302208	2.59833739	2.612923776	1.984805194	1.973460909
Elf1	1.855286819	1.505441378	1.051685745	1.72351952	1.85217837	1.595466169	1.915117157	1.884786589	2.305463814	2.10104833
Elf2	1.694485879	1.852290096	1.974333697	2.233678323	2.095888942	2.366142301	2.485774468	2.149762406	1.868707065	1.653505173
Elf3	-1.315115891	-2.595691926	-0.938121824	-1.189702558	-0.153190798	0.846554815	0.205843639	0.47995377	0.373049157	-1.578940423
Elf4	-2.707468998	-3.505341076	-2.955814665	-2.66540465	-2.66451187	-2.179164908	-2.121743306	-2.338575494	-2.303787078	-2.887274687
Elfn1	-6.533300737	-6.199115676	-6.799661502	-6.481041694	-6.03904139	-5.731228117	-5.315844561	-4.745552335	-6.019547685	-5.704007202
Elk1	-0.543125786	-0.052696892	0.76333753	-0.457105092	-0.261942999	-0.218341672	0.356885927	-0.185618859	-0.446788426	-0.350316156
Elk3	0.288914063	-0.280582537	-1.450288661	-0.463793057	0.04251057	-0.216573762	0.082771094	0.295041743	0.943678023	0.309908626
Elk4	2.149118464	2.367405307	2.13589054	2.179980739	2.07771308	2.031827002	2.264285059	1.940351899	2.070211248	2.168675948
Ell	2.410856357	2.686092959	3.933389541	3.124247129	3.059735966	2.841529162	3.118356708	3.339642872	2.636907219	2.657917932
Ell2	4.107339481	5.273248189	4.930473601	4.412177568	4.312808578	3.74695164	4.202259087	3.964194079	3.875637154	3.85827956
Ell3	-5.641251773	-5.558756496			-6.04696778	-4.848510554	-5.531563704	-5.746419122	-5.717978531	-5.528362971
Elmo1	-1.708507489	-2.036142453	-2.043353241	-1.152836404	-1.017644333	-1.483675975	-0.799659918	-0.226839868	-0.997963492	-1.710415193
Elmo2	-0.099487106	-0.18465228	-0.438940258	0.519268796	0.346165644	0.896318411	0.908509861	0.653687088	0.346399871	0.152547774
Elmo3	2.504767541	2.312170688	1.624691279	2.409355756	2.576015458	2.31082307	1.945888227	2.022087352	2.416104118	2.510371403
Elmod1	-5.700285428									
Elmod2	0.245728201	0.31693522	0.743823168	1.171850432	0.828156149	0.771026262	1.03214628	0.776180918	0.987197133	0.643172903
Elmod3	1.961816594	1.912357649	2.218836549	3.021392779	2.490668125	1.55388258	1.577098108	1.560387101	1.846469052	1.843771461
Eln	-0.691340738	-1.408252497	-2.438245852	-1.427842452	-1.090965142	-1.21819871	-0.422884194	-0.470241866	1.142998567	-0.604562479
Elof1	4.05471078	3.670069999	3.118796089	3.971474116	3.977887302	4.404865715	4.677184642	4.108943298	3.941087647	3.885733252
Elovl1	3.684613284	3.293983706	2.71720389	3.965959848	4.158955464	4.230817053	4.417633792	4.839645244	4.436983031	4.157638017
Elovl2	7.024889689	6.870475232	6.647997629	7.344415092	6.930396746	7.826359341	6.756256082	6.593767124	7.2969293	7.094511146
Elovl3	8.629972741	8.786093301	7.492956707	3.616609818	6.849534392	2.854473744	3.915550735	2.670620566	6.902029792	8.393324148
Elovl4	-5.904397907	-6.34138161	-6.47550898	-6.560700475	-6.211163201		-6.34440052	-6.280517104	-6.425926955	
Elovl5	7.55209818	7.219345928	7.440981377	7.11212753	6.689382739	7.22570552	6.384955133	6.858816905	7.7051349	7.22236329
Elovl6	3.279416642	3.356665723	4.319960409	3.586805198	3.389843615	3.918936007	3.252055389	4.748770088	4.346369405	3.64960442
Elovl7	-3.492342421	-4.19621836	-4.233627085	-2.917823144	-3.618327657	-2.388635715	-3.315279671	-2.930964722	-3.490015124	-4.887494833
Elp2	2.899358956	2.745177102	2.880037361	3.015775545	3.014910939	2.863823903	3.206834389	3.114658093	3.015878672	2.977193462
Elp3	2.551572039	2.484604444	2.85075801	3.051800592	2.882776323	2.992774633	3.333542787	3.046891646	3.025168118	2.92640869
Elp4	1.033289093	0.855612131	0.435366369	0.473294444	0.637655579	0.37309472	0.699696327	0.889136303	1.221227267	1.329583701
Eltd1	0.453775096	0.389418385	-0.613649396	-0.287912491	0.207296857	-0.042232016	0.439188622	0.282134461	1.033757001	0.441963231
Emb	-2.343729061	-2.354586981	-2.266799382	-3.046798732	-2.64258884	-2.794908213	-2.433755568	-1.672484539	-1.878288978	-3.061099855
Emcn	-1.566060961	-1.85167265	-2.851137751	-2.282217805	-2.002763859	-2.379218189	-1.754788242	-1.829709328	-1.488637945	-2.169543173
Emd	3.51838298	3.564626433	3.479570127	3.662753465	3.517028033	3.744120618	3.542305038	3.087216731	3.037415531	3.252245317
Eme1	-5.647416445	-5.506943136	-6.378448375	-5.558910551	-5.019394521	0.255744685	0.756355766	-0.299619935	-3.254348824	-4.572239195
Eme2	-1.090173633	-1.181661784	-1.55799079	0.643913851	0.385627985	-0.027434298	-0.556018536	-0.32756026	-0.847825241	-0.477542659
Emg1	4.518086908	4.150611544	3.961833451	4.376864811	4.371773926	4.302385972	4.624750103	4.376764974	4.139021649	4.179024439
Emid1	-4.235947087	-5.405763873	-6.3966938	-5.47383449	-5.223288162	-3.877635598	-3.916811292	-3.903062596	-3.740449132	-4.477079171
Emilin1	1.170546465	1.044308305	1.27911811	1.892877061	2.322740461	2.058617451	2.457331682	2.299834097	1.887981465	1.16830379
Emilin2	-3.199472546	-3.096997091	-2.638191878	-2.427770748	-2.455872152	-2.55152069	-1.587062489	-1.615654759	-2.18222646	-3.431908798
Eml1	-2.09801692	-2.663287474	-3.024237384	-2.285466963	-2.155184104	-2.287719091	-2.010974083	-2.106007443	-1.922420656	-2.266268556
Eml2	1.096745576	0.992921129	0.472821705	1.109033809	1.188154074	1.217173403	1.191031603	1.779985368	1.339417489	0.942828992
Eml3	2.30943524	2.313906926	1.671527452	2.245811957	2.373114241	2.166957508	2.268590726	1.86592252	2.309054293	2.441524087
Eml4	0.834242959	0.944565509	1.489677657	1.793846202	1.623825237	1.947160514	1.978244642	2.103205942	1.560532467	1.489223859
Eml5	-1.811966647	-1.715708572	-1.493631372	-0.965012106	-1.37410864	-1.415621855	-1.562271395	-1.391691034	-1.719591114	-1.350715913
Eml6	-3.494569693	-3.206549969	-5.19459895	-3.139259279	-2.695849431	-4.298410265	-3.14407109	-3.636816379	-3.010297449	-2.530924657
Emp1	-0.715499099	-1.245959012	-0.410418365	-0.116467731	0.041515031	0.08687574	0.791809317	0.676116819	-0.057258385	-1.564932658
Emp2	0.730676337	0.215421374	-0.962467339	-0.230925547	0.328031428	1.771468226	1.459489101	1.11135727	1.155745861	0.263172467
Emp3	-0.10980118	-0.753598575	-1.126991287	-0.185634973	0.664155244	0.351642237	0.641939096	0.335856245	0.128138738	-0.295378959
Emr1	-0.173465925	-0.219946557	-1.369543491	-1.363750166	-0.37205331	-0.495884279	0.390521271	0.528165365	1.039762646	0.032109335
Emr4	-1.436676266	-1.603917318	-4.420559558	-3.618006966	-2.50865835	-2.535919404	-1.7218217	-1.34748903	-0.469690859	-1.242141063
En2	-6.783521875			-6.788761594	-6.990844472	-6.363465575	-6.587946218	-6.95566805	-6.133855072	
Enah	-3.283850284	-3.81335159	-4.563933719	-3.359593697	-3.251338869	-3.145593423	-2.782885716	-2.772187737	-2.752705042	-5.335702645
Enc1	-0.243449252	0.744234616	2.199189827	2.994705379	0.911640215	1.199487418	0.656628419	0.402270263	0.306354438	-0.320628083
Endod1	-0.936183205	-0.834311158	-1.615473442	0.168779687	-0.401586751	0.140259522	-0.465358845	-1.314454788	-0.354145613	-0.736595331
Endog	4.276301918	3.913319053	3.405705132	3.260940399	3.578903644	4.003833048	3.737617176	4.40030406	3.843354547	3.846161987
Endou	-3.957205178	-4.570202268	-6.324829128	-5.386406555	-5.589377011	-5.453403861	-5.114794957	-4.889730904	-3.030986017	-3.173052029
Eng	3.030205524	2.667899891	2.019283966	2.632331263	3.055925348	2.597156515	2.735753732	2.565072273	3.119396525	2.911813364
Engase	-0.649168388	-1.088549773	-1.272894678	-0.075977859	-0.386320941	-0.508282931	-0.439868996	-0.200643557	-0.227331551	-0.659726161
Enkur	-4.976781074	-4.741529848	-5.559868958	-4.532587054	-5.293955162	-4.122257391	-4.800854744		-5.230623091	
Eno1	5.685599335	5.680493653	5.592574034	5.763313272	5.804518967	6.004170218	5.827623615	6.192103585	5.908881462	5.65152041
Eno2	-5.87766015	-6.478994299	-6.598554485	-6.187295403	-6.285083106	-5.78604826	-6.157265858	-7.007496142	-6.185801405	-6.99876192
Eno3	0.667783885	0.251401574	-0.313239376	0.301523349	0.494119304	-0.00112778	0.119557995	0.190108556	0.492788583	0.328395465
Eno4	-6.174657065		-6.183819097	-5.756996077	-5.396720075	-6.229924227		-5.977144314	-6.179008486	-6.257862283
Enoph1	0.401894944	-0.157528057	-0.700008053	0.700673731	0.724092821	1.058788311	0.929591362	1.120786929	0.798774954	0.391247423
Enox1	-6.174419116				-6.407187755	-6.06169898		-6.26731746	-6.46902912	
Enox2	1.060470423	1.064147861	0.507067381	1.158786304	1.126478801	0.846842686	1.416352819	1.141779841	1.212776411	1.324274402
Enpep	3.562362303	3.56688494	3.281454055	2.592131569	3.747757233	3.299575599	3.726888696	4.142966628	4.126109858	3.687331293
Enpp1	0.475411554	0.607915806	0.431138972	1.00356398	1.108891172	1.686804835	1.506029877	1.437619264	0.976912245	0.47500482
Enpp2	3.807706875	4.303231991	4.178290319	3.320138505	3.153692647	4.021933426	3.833159475	4.15382758	3.961869365	4.128547837
Enpp3	4.40299047	4.032621802	2.141982407	1.502968918	4.372009414	3.708265909	4.857897145	4.266144196	4.551671199	4.458919136
Enpp4	0.998741762	1.067659702	1.273099271	2.412241305	1.879159563	1.992307419	1.966077471	1.750814568	1.462778935	1.523878889
Enpp5	1.963939543	1.733097432	0.428909444	1.480672434	1.71989379	1.54419408	1.798639465	1.840410979	2.163245505	2.305560216
Enpp6	-3.069417411	-2.923815781	-2.164105995	-4.753399295	-4.282378356	-4.148422404	-4.11193372	-3.67521992	-2.617783267	-3.185039263
Ensa	3.102956463	2.943481776	2.816972483	3.137573727	3.372986862	3.323849017	3.603314754	3.457545807	3.229415375	3.199353221
Entpd1	-1.505104928	-1.566437822	-1.415609675	-1.342010982	-1.457391415	-1.725718515	-1.391627117	-1.423262343	-1.390854561	-1.562597778
Entpd2	-0.540788853	-0.962442427	-1.261543742	-1.253782468	-0.65128489	-1.004622962	-1.059933389	-0.36438961	-0.130818677	-0.476847278
Entpd3	-5.589615268	-6.548781926	-6.026178594	-6.456448968	-5.958038971	-6.536072177	-5.594785715	-5.737546344	-6.259694944	-6.924906824
Entpd4	3.305436879	3.384361498	3.375480952	3.887730081	4.051523865	3.965070902	4.137135137	4.113569341	3.725339842	3.638317901
Entpd5	4.931611173	4.853956593	4.337493314	5.254738232	5.678091081	5.770757626	5.954054297	5.99034145	5.625549955	5.46144315
Entpd6	0.29759177	0.128410732	-0.445392553	0.782800924	0.814680391	0.636421235	0.767215908	1.010122745	0.541535111	0.360741699
Entpd7	-2.300519358	-2.640274285	-1.785864354	-0.830636125	-1.297156462	-1.099268242	-0.142049094	-0.56423441	-1.356362891	-1.875517185
Entpd8	4.739924175	4.464189167	3.479883435	4.201828084	4.766345389	4.465022543	4.362899677	4.459364059	4.663468783	4.677122528
Eny2	4.002016867	3.666120958	3.780746999	3.858186334	3.689343516	3.912528097	4.103365891	3.809497711	3.837077961	3.676636431
Eomes	-6.116537226	-6.834676179	-6.964559952	-5.848919017	-6.276308633	-6.931034692	-6.848513141	-6.666866285	-6.638450027	
Ep300	0.776239878	0.651230347	0.958671323	1.449156965	1.198120126	0.950030087	1.136556901	1.212572019	1.166498895	1.084586775
Ep400	0.759544236	1.163078372	1.232883313	1.460182522	1.339065651	1.416863378	1.666472681	1.382473137	1.301740026	1.152198448
Epas1	4.336456323	5.056852795	5.891396789	4.877456768	4.957357237	4.966489832	4.622010579	4.721125888	4.443148621	4.422596101
Epb4.1	2.584084387	3.328626489	5.489639738	4.723015557	3.737850273	3.982037846	3.40893406	3.495391712	3.481208199	3.222060475
Epb4.1l1	-2.523706357	-3.193260162	-4.647647793	-3.575333302	-2.950196665	-2.867380093	-2.555191519	-2.326484996	-2.427131218	-2.676256042
Epb4.1l2	0.854335427	0.487516372	0.344016586	0.359441735	0.65224302	1.028341719	1.552698767	1.225500635	1.151001047	0.660036793
Epb4.1l3	-3.561299813	-4.043863524	-5.161775437	-4.062500982	-3.745827553	-3.875101346	-3.17005376	-3.393495596	-3.082513059	-4.360098393
Epb4.1l4a	-3.27448044	-4.539952139	-5.829252488	-4.332224327	-4.736251896	-2.634988076	-3.378714972	-3.035810889	-3.068018189	-4.441713794
Epb4.1l4b	2.80841732	2.832256773	2.284194354	2.529625453	3.255672356	3.147497185	2.911099433	3.144407321	2.839092994	3.114689619
Epb4.1l5	2.022856046	2.056447385	0.816456001	1.805799368	2.099264885	2.657786513	2.284504789	2.768571447	2.511270041	2.314751715
Epb4.9	-5.281749367	-4.637318678	-6.226599319	-5.053009741	-4.909238029	-5.258420606	-4.992111311	-5.50835032	-4.69397645	-5.556822172
Epc1	1.025643697	1.158630823	1.218245727	1.133555485	1.220974073	0.902341772	1.177821193	1.0137713	1.008169606	1.016841123
